Dato;Varslingsregion;URL;RegID;Observator;Skadeomfang;Aktivitet;URL;Faregrad;Skredproblem;Svakt lag;Skredproblem;Svakt lag;Skredproblem;Svakt lag
2016-01-31;Balsfjord;http://www.regobs.no/Registration/78067;78067;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Balsfjord/?date=31.01.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-01-31;Tromsoe;http://www.regobs.no/Registration/79710;79710;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Tromso/?date=31.01.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-01;Tromsoe;http://www.regobs.no/Registration/79713;79713;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Tromso/?date=01.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-02;Tromsoe;http://www.regobs.no/Registration/79717;79717;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Tromso/?date=02.02.2016;3 Betydelig;Vedvarende svakt lag;Kantkornet over skaren;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-02;Tromsoe;http://www.regobs.no/Registration/79718;79718;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Tromso/?date=02.02.2016;3 Betydelig;Vedvarende svakt lag;Kantkornet over skaren;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-03;Voss;http://www.regobs.no/Registration/78583;78583;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Voss/?date=03.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-04;Senja;http://www.regobs.no/Registration/79307;79307;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Senja/?date=04.02.2016;2 Moderat;Fokksnoe;Nedfoeyket loes nysnoe;Vedvarende svakt lag;Kantkornet over skaren
2016-02-04;Romsdal;http://www.regobs.no/Registration/79210;79210;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Romsdal/?date=04.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-04;Sunnmoere;http://www.regobs.no/Registration/87688;87688;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Sunnmore/?date=04.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-04;Romsdal;http://www.regobs.no/Registration/78643;78643;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Romsdal/?date=04.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-04;Sunnmoere;http://www.regobs.no/Registration/79535;79535;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Sunnmore/?date=04.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-05;Sunnmoere;http://www.regobs.no/Registration/79380;79380;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Sunnmore/?date=05.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Nysnoe;Ubunden snoe
2016-02-05;Sunnmoere;http://www.regobs.no/Registration/79526;79526;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Sunnmore/?date=05.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Nysnoe;Ubunden snoe
2016-02-05;Sunnmoere;http://www.regobs.no/Registration/90268;90268;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Sunnmore/?date=05.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Nysnoe;Ubunden snoe
2016-02-05;Voss;http://www.regobs.no/Registration/79392;79392;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Voss/?date=05.02.2016;3 Betydelig;Vaat snoe;Opphopning av vann over lag;Nysnoe;Ubunden snoe;Fokksnoe;Nedfoeyket loes nysnoe
2016-02-06;Sunnmoere;http://www.regobs.no/Registration/79456;79456;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Sunnmore/?date=06.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Nysnoe;Ubunden snoe
2016-02-06;Sunnmoere;http://www.regobs.no/Registration/90269;90269;drift@svv;Trafikk hindret;Vei;http://www.varsom.no/Snoskred/Sunnmore/?date=06.02.2016;3 Betydelig;Fokksnoe;Nedfoeyket loes nysnoe;Nysnoe;Ubunden snoe
